sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value,HKFoodType,HKExternalUUID
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-28 17:00:01 +0000,2023-10-28 17:00:01 +0000,kcal,165.0,Magerquark,0cf66a10-5d60-41d2-8f9d-859428c36454
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-28 17:00:02 +0000,2023-10-28 17:00:02 +0000,kcal,81.0,Apfel,f24982df-8b0c-4532-b20a-ea672078db32
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-28 17:00:07 +0000,2023-10-28 17:00:07 +0000,kcal,200.79999999999998,Studentenfutter,68fd2caf-f35f-4e4e-b5af-bbf17ca91603
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-28 17:00:17 +0000,2023-10-28 17:00:17 +0000,kcal,2.5,Ultrapure Creatine,5cc5673a-1c17-45c7-bbf3-6ba1f0193708
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-28 17:00:18 +0000,2023-10-28 17:00:18 +0000,kcal,1.5356,Mivolis Vitamin D3,5a69e3dc-69cf-4bcd-b9d9-7c82b72baa9b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-28 17:17:25 +0000,2023-10-28 17:17:25 +0000,kcal,68.88,Frisch&cremig,75b8cf5e-4b70-4c18-9270-cfc7fd1be480
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-28 17:17:36 +0000,2023-10-28 17:17:36 +0000,kcal,119.52000000000001,Vollkorn Toast,caf95cc5-8ea2-4253-94ba-ee02069f5a34
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-28 17:17:51 +0000,2023-10-28 17:17:51 +0000,kcal,56.61000000000001,Wildlachs geräuchert,f939751e-2a62-4e4b-944f-48fe9efd4a9d
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-28 18:39:13 +0000,2023-10-28 18:39:13 +0000,kcal,149.75,Erdnuss,1346bfee-f139-4ae7-91dd-6b4383808ecc
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-28 20:58:20 +0000,2023-10-28 20:58:20 +0000,kcal,165.0,Magerquark,f9bd8562-ff50-4b39-bbb7-fe61b1fa7330
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-28 20:58:21 +0000,2023-10-28 20:58:21 +0000,kcal,100.39999999999999,Studentenfutter,52769746-adc4-44f5-aac1-6a30c01324a8
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 08:08:57 +0000,2023-10-29 08:08:57 +0000,kcal,165.0,Magerquark,d34e0e09-1472-4cbd-8457-1cf0d7b163f6
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 08:08:59 +0000,2023-10-29 08:08:59 +0000,kcal,81.0,Apfel,bcfd9324-080f-417a-9080-4b968860df4e
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 08:09:01 +0000,2023-10-29 08:09:01 +0000,kcal,76.5,3 in 1 Kaffee,40fc13f5-7651-4dcd-9645-88156322cdf2
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 08:09:02 +0000,2023-10-29 08:09:02 +0000,kcal,1.5356,Mivolis Vitamin D3,dfaccb04-6d7e-4617-a82e-50c9a039d01f
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 08:09:03 +0000,2023-10-29 08:09:03 +0000,kcal,2.5,Ultrapure Creatine,4c834147-a3b8-42e2-b13a-9d2f5b2534f5
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 08:09:04 +0000,2023-10-29 08:09:04 +0000,kcal,100.39999999999999,Studentenfutter,22b055d6-a8c1-43e0-9446-70f09baa0032
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 08:37:14 +0000,2023-10-29 08:37:14 +0000,kcal,60.25,Toastbrot Vollkorn (Vollkorntoastbrot),0c610c5e-a64c-4f22-99ca-980cec042eb5
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 08:37:15 +0000,2023-10-29 08:37:15 +0000,kcal,53.6,Eßzet   ,6edee908-b94e-42f3-95aa-86fd2096691b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 08:37:25 +0000,2023-10-29 08:37:25 +0000,kcal,21.9336,Butter,527031dc-ff87-4b94-a9af-48cd534c0ff7
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 09:52:14 +0000,2023-10-29 09:52:14 +0000,kcal,126.0,Chamallows,bd83a829-95d5-465f-8489-f2654df098b9
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 10:32:39 +0000,2023-10-29 10:32:39 +0000,kcal,299.5,Erdnuss,7b85ace1-67e9-4e8a-8332-a89b4aef351a
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 10:32:43 +0000,2023-10-29 10:32:43 +0000,kcal,88.935,Schoko-Paranüsse,49ae9509-6b41-485a-a39b-b0bdb5d04367
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 14:36:19 +0000,2023-10-29 14:36:19 +0000,kcal,325.5,Kartoffelbrei / Kartoffelpüree,47f62ad3-d62d-40d6-b87a-eb4cc32056e9
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 14:36:25 +0000,2023-10-29 14:36:25 +0000,kcal,55.0,Rotkraut,d00e30e2-c8b3-44b5-a976-2a162820590a
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 14:36:39 +0000,2023-10-29 14:36:39 +0000,kcal,87.0,Buttergemüse,266e5dff-8b5e-4c87-9197-0abf1c3cf9ee
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 14:36:56 +0000,2023-10-29 14:36:56 +0000,kcal,234.0,Spiegelei,9d9605c7-14eb-482b-8caa-77376ff83598
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 15:05:14 +0000,2023-10-29 15:05:14 +0000,kcal,101.08500000000001,Hanutariegel,72de43bd-213a-4559-8f96-2e7c5ee220f6
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 17:36:21 +0000,2023-10-29 17:36:21 +0000,kcal,295.92,Sandwich Scheiben,c64170e2-8786-4f74-85e0-63bb40cee2c9
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 17:39:50 +0000,2023-10-29 17:39:50 +0000,kcal,66.60000000000001,Wildlachs geräuchert,b9ebe4d5-f67b-4f84-bdc5-a626031722c1
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 17:40:58 +0000,2023-10-29 17:40:58 +0000,kcal,46.08,Kerrygold Curry & Mango,889c9f25-2867-4628-a42b-8e34bc07373a
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 17:46:15 +0000,2023-10-29 17:46:15 +0000,kcal,90.48,Herzhafte Edelsalami,614fa5a3-a43f-4ba0-abae-37559f8d1238
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-29 18:08:41 +0000,2023-10-29 18:08:41 +0000,kcal,135.728,Orangen-Marzipan-Kartoffel,989ad9d7-4c32-447f-a191-e5506546c7c5
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 07:26:38 +0000,2023-10-30 07:26:38 +0000,kcal,76.5,3 in 1 Kaffee,af95adeb-a9e0-47e1-87fe-91d8ceb067e8
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 07:26:39 +0000,2023-10-30 07:26:39 +0000,kcal,165.0,Magerquark,b7473442-e975-48c5-b837-52c82a997837
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 07:26:40 +0000,2023-10-30 07:26:40 +0000,kcal,81.0,Apfel,094f0fe9-095b-4ca2-be80-802b06d9079c
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 07:26:44 +0000,2023-10-30 07:26:44 +0000,kcal,100.39999999999999,Studentenfutter,b16a159b-bdbb-47c9-89df-09a6b121c30c
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 07:44:09 +0000,2023-10-30 07:44:09 +0000,kcal,198.26639999999998,Sandwich Scheiben,9620680b-c772-4b3d-abee-a0add4a32364
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 07:44:13 +0000,2023-10-30 07:44:13 +0000,kcal,22.23,Butter,4cf411ce-c26b-4eea-a30c-25542862b1d8
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 07:45:07 +0000,2023-10-30 07:45:07 +0000,kcal,76.5,3 in 1 Kaffee,e6361793-8cc1-4bcf-bc05-6ef26a9e8798
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 10:40:07 +0000,2023-10-30 10:40:07 +0000,kcal,86.66000000000001,Mandeln blanchiert,cf6b5d6c-5b90-457c-9227-ef13450138f9
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 11:16:49 +0000,2023-10-30 11:16:49 +0000,kcal,5.99,Erdnuss,954a5d3f-9eb1-4db6-8bb8-84209a5790d6
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 11:17:01 +0000,2023-10-30 11:17:01 +0000,kcal,135.5,Luflée,fba886a5-a1eb-45af-a070-184ef1a7a41c
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 11:38:41 +0000,2023-10-30 11:38:41 +0000,kcal,321.2,Pommes Frites im Ofen gebacken (gesalzen),c88936a5-c736-4311-8a31-8d815d625a72
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 11:38:53 +0000,2023-10-30 11:38:53 +0000,kcal,251.99999999999997,Gut bio Aldi Gyros ,6b8b62dd-cf7f-4a4c-b452-aec4a30345a7
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 11:40:54 +0000,2023-10-30 11:40:54 +0000,kcal,80.886,Olivenöl,c4a3ad99-7ac6-4ee5-82d5-6b1de062ad2d
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 12:03:40 +0000,2023-10-30 12:03:40 +0000,kcal,160.65,3 in 1 Kaffee,c0b5dc52-2b28-40b3-82ca-9d786fca40ab
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 15:22:47 +0000,2023-10-30 15:22:47 +0000,kcal,165.0,Magerquark,ce0ae32f-c396-4e1f-af61-e9a4b58a671c
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 15:22:49 +0000,2023-10-30 15:22:49 +0000,kcal,81.0,Apfel,73311c92-1b99-4410-9dca-55d94ab69bd8
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 15:22:56 +0000,2023-10-30 15:22:56 +0000,kcal,107.52,Trailer Mix Schoko,788c03be-3314-4cc3-8656-bd2ba6d25383
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 17:03:57 +0000,2023-10-30 17:03:57 +0000,kcal,179.70000000000002,Erdnuss,f516996c-65ca-4139-b2ac-e70cae61d885
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 17:56:33 +0000,2023-10-30 17:56:33 +0000,kcal,278.4,Vollkornbrötchen,1bf06b18-f403-4705-aba2-818632a73cd8
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 17:56:37 +0000,2023-10-30 17:56:37 +0000,kcal,44.46,Butter,2afcaad6-5068-4bd8-8b73-040dbbee144a
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 17:57:58 +0000,2023-10-30 17:57:58 +0000,kcal,86.6745,Hähnchenbrustfilet,a8b789ba-9d60-41d7-ac46-d49e4b9d4074
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 20:52:07 +0000,2023-10-30 20:52:07 +0000,kcal,165.0,Magerquark,f01d06bc-fcb3-46c6-b207-5f23860f1075
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 20:52:08 +0000,2023-10-30 20:52:08 +0000,kcal,81.0,Apfel,f58f879e-3606-4b9b-bd1e-56b1bb1f573d
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 20:52:10 +0000,2023-10-30 20:52:10 +0000,kcal,53.55,"Kiwi, gelb / gold",6c7d9b42-7d60-497a-8e66-2045e1f52166
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-30 20:52:13 +0000,2023-10-30 20:52:13 +0000,kcal,100.39999999999999,Studentenfutter,2e3a5557-75dd-43c8-adb7-da5e0a709d16
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 07:47:46 +0000,2023-10-31 07:47:46 +0000,kcal,153.76499999999996,3 in 1 Kaffee,ce2e43c2-c7c2-4651-9e3c-74a92e709bd6
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 07:47:47 +0000,2023-10-31 07:47:47 +0000,kcal,81.0,Apfel,0d15a49e-0a65-4287-a7a4-2ed6c72b4db0
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 07:47:48 +0000,2023-10-31 07:47:48 +0000,kcal,165.0,Magerquark,aa5e965b-6833-4300-a98b-f1b51f542321
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 07:47:49 +0000,2023-10-31 07:47:49 +0000,kcal,2.5,Ultrapure Creatine,fbf338ef-bcc6-495f-928f-5bf3d664663f
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 07:47:50 +0000,2023-10-31 07:47:50 +0000,kcal,1.5356,Mivolis Vitamin D3,8b1b9019-5ea3-416f-9d72-136e3e63077b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 07:47:57 +0000,2023-10-31 07:47:57 +0000,kcal,201.804,Studentenfutter,bb5b23e2-1b63-466e-a3db-c428e597b2d8
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 07:48:00 +0000,2023-10-31 07:48:00 +0000,kcal,53.55,"Kiwi, gelb / gold",2df27b3e-e90d-47e9-9d47-0c146c4e483c
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 11:14:25 +0000,2023-10-31 11:14:25 +0000,kcal,205.35000000000002,"Hühnerbrustfilet, gebraten",14929356-9985-45a2-a05d-70db3e9c1529
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 11:14:40 +0000,2023-10-31 11:14:40 +0000,kcal,164.7,"Langkornreis, gekocht",eea9480f-8959-4e16-9972-c3066105fe2d
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 11:16:09 +0000,2023-10-31 11:16:09 +0000,kcal,132.6,Olivenöl,6e77bec2-3ea1-46b4-a19e-85f0c9abd3a4
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 11:16:14 +0000,2023-10-31 11:16:14 +0000,kcal,215.0,Gemischter Salat (Essig Öl Dressing),9adf745c-55e7-4265-8a44-09508d288555
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 14:10:58 +0000,2023-10-31 14:10:58 +0000,kcal,1.2,Espresso,7f75397c-252c-46d0-bcb5-aff94bcb2a42
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 14:10:58 +0000,2023-10-31 14:10:58 +0000,kcal,58.5,"Kuhmilch (Vollmilch) 3,5% Fett",ee0cdafc-04b2-4be2-a9d4-97a5c80f7534
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 17:33:25 +0000,2023-10-31 17:33:25 +0000,kcal,109.616,Haselnuss-Schnitte,dcf2bf11-566b-4f1d-85be-8b4f1e6a9b4b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 18:14:14 +0000,2023-10-31 18:14:14 +0000,kcal,15.08,Saure  Kracher,e368b4c8-ccf2-404e-87c2-2b56ba484a4b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 18:14:16 +0000,2023-10-31 18:14:16 +0000,kcal,15.08,Saure  Kracher,704613c1-9ad9-4570-9a66-43bc1d5c9116
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 18:14:40 +0000,2023-10-31 18:14:40 +0000,kcal,274.5,Bubenspitzle,79e882c5-5871-4f02-9b1a-35f6b45713bc
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 18:30:43 +0000,2023-10-31 18:30:43 +0000,kcal,105.8,Milch Mäuse Caram,cd36d5b3-375f-4b1c-acda-c92b35e346b0
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 18:31:30 +0000,2023-10-31 18:31:30 +0000,kcal,304.0,Instant Nudeln Huhngeschmack,7ce3394f-63e5-4db1-a3a8-0f14be852ae7
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 18:33:07 +0000,2023-10-31 18:33:07 +0000,kcal,33.3,Halloween sweet and sour,17c0b7e1-002b-462f-b987-024e7df6b7bb
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 18:35:15 +0000,2023-10-31 18:35:15 +0000,kcal,125.00999999999999,Schoko Toffees,c6a81b53-e3f6-4e00-b4d3-603deb9a886b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 18:49:12 +0000,2023-10-31 18:49:12 +0000,kcal,118.86,Kinder Schokolade (Kinderriegel),b149c719-4c6b-47b4-8d80-a0ef89182c80
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 21:46:32 +0000,2023-10-31 21:46:32 +0000,kcal,165.0,Magerquark,559e8f91-0415-4cd0-b23c-8be6500fc648
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 21:46:33 +0000,2023-10-31 21:46:33 +0000,kcal,81.0,Apfel,357e3b61-e08e-4d05-b007-5c188e41446b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-10-31 21:46:38 +0000,2023-10-31 21:46:38 +0000,kcal,215.04,Trailer Mix Schoko,875bf513-82aa-458f-a8ca-99adb7c32297
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 08:51:38 +0000,2023-11-01 08:51:38 +0000,kcal,81.0,Apfel,b0e65341-a52d-4f83-a228-821ef6fc130e
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 08:51:38 +0000,2023-11-01 08:51:38 +0000,kcal,165.0,Magerquark,fcb53af1-aad0-4817-b996-c27d87e1d65f
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 08:51:40 +0000,2023-11-01 08:51:40 +0000,kcal,76.5,3 in 1 Kaffee,105e488e-0b65-47c6-83e9-45a4e1d02e1a
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 08:51:41 +0000,2023-11-01 08:51:41 +0000,kcal,1.5356,Mivolis Vitamin D3,0b7ff7cc-194b-4108-9641-43a754084d2e
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 08:51:41 +0000,2023-11-01 08:51:41 +0000,kcal,2.5,Ultrapure Creatine,484af016-d3a8-4495-a683-d434a029c867
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 08:51:49 +0000,2023-11-01 08:51:49 +0000,kcal,204.8,Trailer Mix Schoko,574ac663-1ff4-4203-819c-c5f96f4e5bd4
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 08:57:19 +0000,2023-11-01 08:57:19 +0000,kcal,102.175,LaugenBrioche,1dcd8a37-6a11-4067-a551-06cd5a24dffc
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 08:57:43 +0000,2023-11-01 08:57:43 +0000,kcal,49.087500000000006,Hähnchenbrust Filet Rouladen,de962cf0-ba93-471d-a0f9-ea312bfaa736
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 08:57:45 +0000,2023-11-01 08:57:45 +0000,kcal,22.23,Butter,b33f8bdc-9599-46cf-ae44-b5efa41420a7
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 11:18:15 +0000,2023-11-01 11:18:15 +0000,kcal,103.49999999999999,Salzbrezeln,77513e10-ac56-4abe-b9fe-8d71a38af3b6
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 11:18:36 +0000,2023-11-01 11:18:36 +0000,kcal,76.8,Trailer Mix Schoko,08d5e5a6-1df4-4292-a05c-f7eb53dfc6f5
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 12:50:21 +0000,2023-11-01 12:50:21 +0000,kcal,174.000015,Protein bar Erdnuss geschmack,b8b2380e-087f-4479-94c8-32a966498aa5
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 14:25:49 +0000,2023-11-01 14:25:49 +0000,kcal,205.0,Colaweizen,68dfdcad-dc7c-44c8-873a-38032f09231a
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 14:31:16 +0000,2023-11-01 14:31:16 +0000,kcal,301.5,"Putenschnitzel (Truthahnschnitzel), natur",e7065232-b20c-440d-8d3a-f6bfe2102513
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 14:31:21 +0000,2023-11-01 14:31:21 +0000,kcal,215.0,Gemischter Salat (Essig Öl Dressing),16e81ed6-f031-488b-b9e4-ab21e8c2908a
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 14:55:59 +0000,2023-11-01 14:55:59 +0000,kcal,355.51250000000005,Pizza Salami (Salamipizza),e1a29d0b-312d-49c7-9cbd-a6038922e401
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 15:58:26 +0000,2023-11-01 15:58:26 +0000,kcal,419.40000000000003,Apfelstrudel,954a60a4-4cf9-44c1-a580-5beeae8df62b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 16:00:59 +0000,2023-11-01 16:00:59 +0000,kcal,61.2,Salzbrezeln,07ce9b67-3719-4ffc-a5f2-fae72eb2b33c
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 16:01:09 +0000,2023-11-01 16:01:09 +0000,kcal,61.1,Mandeln,0d919618-e31f-4766-bcd1-2325e3a42940
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 17:09:49 +0000,2023-11-01 17:09:49 +0000,kcal,242.39999999999998,Schlagsahne (Schlagobers) 30% Fett,fc137b01-dcf7-4d90-b9b0-a81c959f797b
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-01 18:07:52 +0000,2023-11-01 18:07:52 +0000,kcal,34.999998,Milchmäuse,d2e5c3f3-5833-4c2f-9895-d625c385b737
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-02 08:22:53 +0000,2023-11-02 08:22:53 +0000,kcal,1.2,Espresso,59294949-7c82-400e-960b-1a421cc8c4c1
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-02 08:22:53 +0000,2023-11-02 08:22:53 +0000,kcal,37.599999999999994,Fettarme H-Milch,f3c68fdf-649f-48ee-9f11-9d7caabbea2c
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-02 08:22:57 +0000,2023-11-02 08:22:57 +0000,kcal,165.0,Magerquark,d984855f-c796-43e5-a579-1882c392b713
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-02 08:22:58 +0000,2023-11-02 08:22:58 +0000,kcal,81.0,Apfel,637686e9-46d9-450c-9e39-7c3c9a6cd2f4
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-02 08:23:03 +0000,2023-11-02 08:23:03 +0000,kcal,200.79999999999998,Studentenfutter,8a27e462-4f51-4c59-bc12-d0231d3a4d99
HKQuantityTypeIdentifierDietaryEnergyConsumed,YAZIO,1671,"iPhone14,3",,2023-11-02 08:23:05 +0000,2023-11-02 08:23:05 +0000,kcal,1.5356,Mivolis Vitamin D3,19ba418b-3006-40b1-8b59-1d97c2fa28cb
